"2018","가평",204,2853,18179,14,89
"2018","강릉",408,6142,55646,15,136
"2018","강원고성",117,756,5813,6,50
"2018","강진",136,900,5562,7,41
"2018","거제",377,7263,42661,19,113
"2018","거창",170,1306,9761,8,57
"2018","경남고성",159,1509,10528,9,66
"2018","경산",410,6976,62864,17,153
"2018","경주",500,8140,55789,16,112
"2018","고령",108,780,3742,7,35
"2018","고양",545,10982,76289,20,140
"2018","고창",171,1193,7488,7,44
"2018","고흥",205,1336,10742,7,52
"2018","곡성",120,534,3387,4,28
"2018","공주",248,3215,33320,13,134
"2018","과천",187,1784,15170,10,81
"2018","광명",492,8379,64780,17,132
"2018","광양",273,4156,27396,15,100
"2018","광주",440,9802,65648,22,149
"2018","광주광산",581,10937,81103,19,140
"2018","광주남부",365,4609,41055,13,112
"2018","광주동부",371,4607,42772,12,115
"2018","광주북부",732,12006,96512,16,132
"2018","광주서부",561,11410,85063,20,152
"2018","괴산",167,1701,13642,10,82
"2018","구례",118,522,3704,4,31
"2018","구리",369,6520,50784,18,138
"2018","구미",659,12569,83491,19,127
"2018","군산",541,8763,52176,16,96
"2018","군위",100,477,2597,5,26
"2018","군포",403,5660,57501,14,143
"2018","금산",147,1054,8597,7,58
"2018","김제",246,2174,17196,9,70
"2018","김천",286,3732,25621,13,90
"2018","김포",509,11223,50536,22,99
"2018","김해서부",304,6573,39527,22,130
"2018","김해중부",479,10404,69270,22,145
"2018","나주",263,2829,22603,11,86
"2018","남양주",740,15608,125102,21,169
"2018","남원",262,2040,18368,8,70
"2018","남해",142,766,6130,5,43
"2018","논산",265,3987,27808,15,105
"2018","단양",112,668,3917,6,35
"2018","담양",135,1096,6886,8,51
"2018","당진",270,5129,34886,19,129
"2018","대구강북",355,5597,41998,16,118
"2018","대구남부",395,5161,47585,13,120
"2018","대구달서",438,7222,56688,16,129
"2018","대구달성",365,4674,30387,13,83
"2018","대구동부",653,10382,81455,16,125
"2018","대구북부",433,5818,49174,13,114
"2018","대구서부",460,7093,55933,15,122
"2018","대구성서",543,8891,71996,16,133
"2018","대구수성",651,10803,80058,17,123
"2018","대구중부",398,6700,49039,17,123
"2018","대전대덕",341,5564,38942,16,114
"2018","대전동부",471,7652,57521,16,122
"2018","대전둔산",426,8940,52372,21,123
"2018","대전서부",371,6000,48828,16,132
"2018","대전유성",437,8937,46212,20,106
"2018","대전중부",458,8434,61248,18,134
"2018","동두천",225,3250,27672,14,123
"2018","동해",227,2228,21069,10,93
"2018","마산동부",368,5428,39626,15,108
"2018","마산중부",287,4384,37171,15,130
"2018","목포",643,9383,73154,15,114
"2018","무안",195,1720,13227,9,68
"2018","무주",111,700,3603,6,32
"2018","문경",192,1633,13021,9,68
"2018","밀양",222,2791,13149,13,59
"2018","보령",254,2994,24753,12,97
"2018","보성",153,926,8508,6,56
"2018","보은",126,657,4928,5,39
"2018","봉화",114,588,4254,5,37
"2018","부산강서",320,4206,24060,13,75
"2018","부산금정",519,6971,54049,13,104
"2018","부산기장",319,4399,30248,14,95
"2018","부산남부",746,12275,86035,16,115
"2018","부산동래",536,8049,61169,15,114
"2018","부산동부",401,4950,35250,12,88
"2018","부산북부",466,7118,61198,15,131
"2018","부산사상",509,7397,65552,15,129
"2018","부산사하",586,8166,70866,14,121
"2018","부산서부",348,3465,28726,10,83
"2018","부산연제",554,8145,59736,15,108
"2018","부산영도",370,3081,31295,8,85
"2018","부산중부",312,5289,27174,17,87
"2018","부산진",827,15566,109853,19,133
"2018","부산해운대",707,11551,86367,16,122
"2018","부안",178,1305,9677,7,54
"2018","부여",195,1354,10244,7,53
"2018","부천소사",353,5864,50793,17,144
"2018","부천오정",334,5347,47954,16,144
"2018","부천원미",819,18228,112909,22,138
"2018","분당",607,11496,87749,19,145
"2018","사천",229,2924,22225,13,97
"2018","산청",132,685,6726,5,51
"2018","삼척",220,2064,10301,9,47
"2018","상주",242,2466,17340,10,72
"2018","서귀포",356,0,47068,0,132
"2018","서산",275,5215,36750,19,134
"2018","서울강남",824,19127,113223,23,137
"2018","서울강동",743,10436,99714,14,134
"2018","서울강북",661,9385,85092,14,129
"2018","서울강서",920,14670,112053,16,122
"2018","서울관악",888,14302,129562,16,146
"2018","서울광진",700,10768,100066,15,143
"2018","서울구로",743,12748,99671,17,134
"2018","서울금천",547,10184,80897,19,148
"2018","서울남대문",495,5023,34503,10,70
"2018","서울노원",800,11067,103298,14,129
"2018","서울도봉",554,6781,62967,12,114
"2018","서울동대문",807,10568,95845,13,119
"2018","서울동작",665,8870,78211,13,118
"2018","서울마포",861,14544,125109,17,145
"2018","서울방배",365,4404,32588,12,89
"2018","서울서대문",665,8616,84644,13,127
"2018","서울서부",407,3618,40339,9,99
"2018","서울서초",706,15120,90522,21,128
"2018","서울성동",635,8129,65592,13,103
"2018","서울성북",538,5080,50037,9,93
"2018","서울송파",1025,18233,147451,18,144
"2018","서울수서",626,11624,68420,19,109
"2018","서울양천",765,10023,84276,13,110
"2018","서울영등포",971,17517,108144,18,111
"2018","서울용산",683,10017,87962,15,129
"2018","서울은평",489,6265,63877,13,131
"2018","서울종로",647,5881,32455,9,50
"2018","서울종암",409,4000,38298,10,94
"2018","서울중랑",748,10915,109874,15,147
"2018","서울중부",518,6214,50190,12,97
"2018","서울혜화",475,4868,41268,10,87
"2018","서천",170,1326,11379,8,67
"2018","성남수정",527,7786,78494,15,149
"2018","성남중원",492,7943,73192,16,149
"2018","성주",133,1308,6591,10,50
"2018","세종",308,5198,19482,17,63
"2018","속초",296,4043,28806,14,97
"2018","수원남부",748,18580,109772,25,147
"2018","수원서부",495,10042,74638,20,151
"2018","수원중부",619,13625,83141,22,134
"2018","순창",121,429,2857,4,24
"2018","순천",497,7941,66267,16,133
"2018","시흥",751,17240,115012,23,153
"2018","아산",422,8968,63428,21,150
"2018","안동",361,4505,38203,12,106
"2018","안산단원",737,15273,103698,21,141
"2018","안산상록",582,10368,83868,18,144
"2018","안성",338,6514,35316,19,104
"2018","안양동안",478,8116,42092,17,88
"2018","안양만안",434,7411,77667,17,179
"2018","양구",104,443,3316,4,32
"2018","양산",416,8677,65156,21,157
"2018","양주",325,6730,34269,21,105
"2018","양평",270,3399,21354,13,79
"2018","여수",526,8921,64227,17,122
"2018","여주",273,3534,29504,13,108
"2018","연천",172,1293,9304,8,54
"2018","영광",158,1237,9676,8,61
"2018","영덕",123,1293,6766,11,55
"2018","영동",150,905,5559,6,37
"2018","영암",171,1726,10533,10,62
"2018","영양",85,327,1918,4,23
"2018","영월",143,883,6944,6,49
"2018","영주",227,2339,20905,10,92
"2018","영천",233,2992,16736,13,72
"2018","예산",184,2216,14347,12,78
"2018","예천",133,833,7092,6,53
"2018","오산",345,16022,664,46,2
"2018","옥천",139,1055,6507,8,47
"2018","완도",159,1202,7480,8,47
"2018","완주",214,1845,21319,9,100
"2018","용인동부",679,13399,94155,20,139
"2018","용인서부",370,7175,53093,19,143
"2018","울릉",56,181,2253,3,40
"2018","울산남부",643,12215,80764,19,126
"2018","울산동부",380,5357,37256,14,98
"2018","울산울주",380,6142,39051,16,103
"2018","울산중부",562,9050,64959,16,116
"2018","울진",146,1212,9290,8,64
"2018","원주",569,11210,74829,20,132
"2018","음성",221,3636,21600,16,98
"2018","의령",141,617,4443,4,32
"2018","의성",176,1165,7651,7,43
"2018","의왕",233,3209,18777,14,81
"2018","의정부",762,14408,99057,19,130
"2018","이천",375,7781,44843,21,120
"2018","익산",516,7897,73340,15,142
"2018","인제",123,728,4719,6,38
"2018","인천강화",213,1660,10520,8,49
"2018","인천계양",492,8006,69859,16,142
