"2017","가평",192,3283,16684,17,87
"2017","강릉",401,6878,54179,17,135
"2017","강원고성",114,962,5658,8,50
"2017","강진",132,905,5427,7,41
"2017","거제",361,9363,53609,26,149
"2017","거창",167,1388,9812,8,59
"2017","경남고성",156,1697,10659,11,68
"2017","경산",398,7062,60800,18,153
"2017","경주",482,8314,57824,17,120
"2017","고령",101,729,3999,7,40
"2017","고양",523,11651,76478,22,146
"2017","고창",170,1458,8193,9,48
"2017","고흥",202,1526,11471,8,57
"2017","곡성",116,719,3539,6,31
"2017","공주",240,3139,29666,13,124
"2017","과천",181,1773,16876,10,93
"2017","광명",477,9018,72972,19,153
"2017","광양",270,4220,28894,16,107
"2017","광주",430,10347,68607,24,160
"2017","광주광산",564,12029,81868,21,145
"2017","광주남부",362,5182,43742,14,121
"2017","광주동부",369,5332,39734,14,108
"2017","광주북부",714,13437,99057,19,139
"2017","광주서부",553,12233,85400,22,154
"2017","괴산",166,1856,13909,11,84
"2017","구례",117,655,3872,6,33
"2017","구리",355,7020,55485,20,156
"2017","구미",649,15321,84823,24,131
"2017","군산",526,8730,62317,17,118
"2017","군위",99,471,2551,5,26
"2017","군포",395,7016,65157,18,165
"2017","금산",140,1134,8610,8,62
"2017","김제",243,2307,17156,9,71
"2017","김천",277,3780,25708,14,93
"2017","김포",490,10473,49422,21,101
"2017","김해서부",289,6847,36614,24,127
"2017","김해중부",464,11490,70560,25,152
"2017","나주",258,2803,20663,11,80
"2017","남양주",719,16895,113230,23,157
"2017","남원",260,2294,18404,9,71
"2017","남해",137,907,6291,7,46
"2017","논산",258,4222,28088,16,109
"2017","단양",110,694,4358,6,40
"2017","담양",134,1101,6270,8,47
"2017","당진",259,4843,31771,19,123
"2017","대구강북",348,6117,43126,18,124
"2017","대구남부",391,5805,50087,15,128
"2017","대구달서",430,7910,59134,18,138
"2017","대구달성",349,4770,29472,14,84
"2017","대구동부",645,10743,80561,17,125
"2017","대구북부",433,6814,49904,16,115
"2017","대구서부",456,7236,56837,16,125
"2017","대구성서",537,8973,75269,17,140
"2017","대구수성",645,10514,80203,16,124
"2017","대구중부",397,6134,49378,15,124
"2017","대전대덕",336,5902,41671,18,124
"2017","대전동부",465,8064,56788,17,122
"2017","대전둔산",422,8863,54570,21,129
"2017","대전서부",364,6669,49722,18,137
"2017","대전유성",427,8500,49369,20,116
"2017","대전중부",447,8990,64546,20,144
"2017","동두천",215,3245,26316,15,122
"2017","동해",223,2871,22180,13,99
"2017","마산동부",365,6301,39609,17,109
"2017","마산중부",286,4751,42167,17,147
"2017","목포",627,9875,72664,16,116
"2017","무안",192,1971,13273,10,69
"2017","무주",105,650,3534,6,34
"2017","문경",189,1879,14053,10,74
"2017","밀양",213,2878,13318,14,63
"2017","보령",248,3322,24789,13,100
"2017","보성",151,882,7288,6,48
"2017","보은",126,787,4512,6,36
"2017","봉화",110,499,4997,5,45
"2017","부산강서",316,4212,25970,13,82
"2017","부산금정",516,6743,54284,13,105
"2017","부산기장",315,4331,30256,14,96
"2017","부산남부",743,12720,88440,17,119
"2017","부산동래",531,8445,62968,16,119
"2017","부산동부",401,5348,36628,13,91
"2017","부산북부",460,6904,61824,15,134
"2017","부산사상",502,8641,54538,17,109
"2017","부산사하",578,9114,70905,16,123
"2017","부산서부",347,4103,29539,12,85
"2017","부산연제",549,8471,61622,15,112
"2017","부산영도",368,3747,30980,10,84
"2017","부산중부",311,4863,29020,16,93
"2017","부산진",821,16638,111721,20,136
"2017","부산해운대",701,12169,85917,17,123
"2017","부안",175,1431,10150,8,58
"2017","부여",188,1441,10336,8,55
"2017","부천소사",349,5721,53771,16,154
"2017","부천오정",329,5989,51239,18,156
"2017","부천원미",798,19554,120641,25,151
"2017","분당",585,12701,94196,22,161
"2017","사천",222,3233,25351,15,114
"2017","산청",127,754,5305,6,42
"2017","삼척",216,2601,10505,12,49
"2017","상주",237,2312,17911,10,76
"2017","서귀포",342,0,45911,0,134
"2017","서산",262,6904,37733,26,144
"2017","서울강남",802,18789,115326,23,144
"2017","서울강동",733,10978,104475,15,143
"2017","서울강북",655,8980,86966,14,133
"2017","서울강서",895,15611,109411,17,122
"2017","서울관악",848,15353,113523,18,134
"2017","서울광진",691,12005,102088,17,148
"2017","서울구로",735,13223,100491,18,137
"2017","서울금천",569,10215,76243,18,134
"2017","서울남대문",494,5337,35589,11,72
"2017","서울노원",803,11558,107117,14,133
"2017","서울도봉",550,6488,63341,12,115
"2017","서울동대문",804,11316,85268,14,106
"2017","서울동작",661,8952,69355,14,105
"2017","서울마포",849,15228,125808,18,148
"2017","서울방배",365,4051,34470,11,94
"2017","서울서대문",659,9004,81587,14,124
"2017","서울서부",408,3831,40548,9,99
"2017","서울서초",685,14505,91641,21,134
"2017","서울성동",634,8754,64845,14,102
"2017","서울성북",536,5322,49776,10,93
"2017","서울송파",1018,18407,148374,18,146
"2017","서울수서",621,11486,68546,18,110
"2017","서울양천",765,10392,89021,14,116
"2017","서울영등포",958,18498,107164,19,112
"2017","서울용산",683,10914,86353,16,126
"2017","서울은평",495,6423,63742,13,129
"2017","서울종로",641,6128,32939,10,51
"2017","서울종암",408,4651,40679,11,100
"2017","서울중랑",747,11323,105692,15,141
"2017","서울중부",514,6858,48790,13,95
"2017","서울혜화",475,5613,42021,12,88
"2017","서천",163,1298,14235,8,87
"2017","성남수정",520,8905,87658,17,169
"2017","성남중원",489,8092,77939,17,159
"2017","세종",298,4893,20140,16,68
"2017","속초",292,4750,29750,16,102
"2017","수원남부",724,20222,112690,28,156
"2017","수원서부",490,11409,77911,23,159
"2017","수원중부",612,14464,86267,24,141
"2017","순창",116,478,3466,4,30
"2017","순천",485,8619,69551,18,143
"2017","시흥",737,18737,117310,25,159
"2017","아산",405,8627,69729,21,172
"2017","안동",353,4741,38559,13,109
"2017","안산단원",728,16747,113087,23,155
"2017","안산상록",573,12166,90613,21,158
"2017","안성",328,7380,42741,23,130
"2017","안양동안",469,8992,48455,19,103
